dataset_id,dataset,feature_resolution,feature_type,mapper,training_resolution,run_id,outer_run_id,row_type,patch_id,status,sfm_status,patch_size,gaussian_limit,max_width,ssim,psnr,lpips,metric_source,eval_target_source,eval_image_width,eval_image_height,training_runtime_seconds,actual_splat_count,peak_ram_mib,peak_vram_mib,failure_reason,sfm_warning,updated_at,source_uri
D1,dataset1,1024,sift,global,full,splat_dataset1_sfm_1024_sift_global_resfull_patch200_2m,splat_dataset1_sfm_1024_sift_global_resfull_patch200_stage2,patch,p000,COMPLETE,complete,200,2000000,,0.7380420714616776,24.145987237597943,0.4677883222699165,python_full_resolution_undistorted,full_resolution_undistorted,5347,4691,3695.556,2000000,9912,7281,completed_requested_iterations,,2026-07-13T02:39:04.140353+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset1_sfm_1024_sift_global_resfull_patch200_stage2/ablation_eval/results_splat.csv
D1,dataset1,1024,sift,global,full,splat_dataset1_sfm_1024_sift_global_resfull_patch200_2m,splat_dataset1_sfm_1024_sift_global_resfull_patch200_stage2,patch,p008,COMPLETE,complete,200,2000000,,0.7635872662067413,24.70647259092427,0.4316715697447459,python_full_resolution_undistorted,full_resolution_undistorted,5347,4691,3634.808,2000000,10393,13847,completed_requested_iterations,,2026-07-13T03:43:15.915328+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset1_sfm_1024_sift_global_resfull_patch200_stage2/ablation_eval/results_splat.csv
D1,dataset1,1024,sift,global,full,splat_dataset1_sfm_1024_sift_global_resfull_patch200_2m,splat_dataset1_sfm_1024_sift_global_resfull_patch200_stage2,patch,p017,COMPLETE,complete,200,2000000,,0.7617848703735753,24.479990942978894,0.45910350272530004,python_full_resolution_undistorted,full_resolution_undistorted,5347,4691,3771.386,2000000,11164,13925,completed_requested_iterations,,2026-07-13T04:49:55.145888+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset1_sfm_1024_sift_global_resfull_patch200_stage2/ablation_eval/results_splat.csv
D1,dataset1,1024,sift,global,full,splat_dataset1_sfm_1024_sift_global_resfull_patch200_2m,splat_dataset1_sfm_1024_sift_global_resfull_patch200_stage2,patch,p025,COMPLETE,complete,200,2000000,,0.7391329142782423,23.51769318827039,0.43467410074339974,python_full_resolution_undistorted,full_resolution_undistorted,5347,4691,3467.257,2000000,10597,13813,completed_requested_iterations,,2026-07-13T05:51:28.895425+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset1_sfm_1024_sift_global_resfull_patch200_stage2/ablation_eval/results_splat.csv
D1,dataset1,1024,sift,global,full,splat_dataset1_sfm_1024_sift_global_resfull_patch200_2m,splat_dataset1_sfm_1024_sift_global_resfull_patch200_stage2,patch,p034,COMPLETE,complete,200,2000000,,0.725201408068339,23.432897714635786,0.44311226573255325,python_full_resolution_undistorted,full_resolution_undistorted,5347,4691,4375.792,2000000,10315,14931,completed_requested_iterations,,2026-07-13T07:08:08.764572+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset1_sfm_1024_sift_global_resfull_patch200_stage2/ablation_eval/results_splat.csv
D1,dataset1,1024,sift,global,full,splat_dataset1_sfm_1024_sift_global_resfull_patch200_2m,splat_dataset1_sfm_1024_sift_global_resfull_patch200_stage2,patch,p042,COMPLETE,complete,200,2000000,,0.6903806527455648,22.62665091006449,0.44336689114570615,python_full_resolution_undistorted,full_resolution_undistorted,5347,4691,3521.725,2000000,10052,13637,completed_requested_iterations,,2026-07-13T08:09:51.359702+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset1_sfm_1024_sift_global_resfull_patch200_stage2/ablation_eval/results_splat.csv
D1,dataset1,1024,sift,global,full,splat_dataset1_sfm_1024_sift_global_resfull_patch200_2m,splat_dataset1_sfm_1024_sift_global_resfull_patch200_stage2,patch,p051,COMPLETE,complete,200,2000000,,0.7322632759809494,23.86359422015037,0.4781345158815384,python_full_resolution_undistorted,full_resolution_undistorted,5347,4691,3586.597,2000000,10636,13875,completed_requested_iterations,,2026-07-13T09:13:46.425707+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset1_sfm_1024_sift_global_resfull_patch200_stage2/ablation_eval/results_splat.csv
D1,dataset1,1024,sift,global,full,splat_dataset1_sfm_1024_sift_global_resfull_patch200_2m,splat_dataset1_sfm_1024_sift_global_resfull_patch200_stage2,patch,p059,COMPLETE,complete,200,2000000,,0.7024433493614197,22.666679227765044,0.47202658355236055,python_full_resolution_undistorted,full_resolution_undistorted,5347,4691,3460.008,2000000,10792,13815,completed_requested_iterations,,2026-07-13T10:15:38.639511+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset1_sfm_1024_sift_global_resfull_patch200_stage2/ablation_eval/results_splat.csv
D1,dataset1,1024,sift,global,full,splat_dataset1_sfm_1024_sift_global_resfull_patch200_2m,splat_dataset1_sfm_1024_sift_global_resfull_patch200_stage2,patch,p068,COMPLETE,complete,200,2000000,,0.6746018946170806,22.066239745571018,0.5028212502598762,python_full_resolution_undistorted,full_resolution_undistorted,5363,4712,3465.339,2000000,10780,13785,completed_requested_iterations,,2026-07-13T11:17:36.219475+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset1_sfm_1024_sift_global_resfull_patch200_stage2/ablation_eval/results_splat.csv
D1,dataset1,1024,sift,global,full,splat_dataset1_sfm_1024_sift_global_resfull_patch200_2m,splat_dataset1_sfm_1024_sift_global_resfull_patch200_stage2,patch,p076,COMPLETE,complete,200,2000000,,0.7093493574195437,22.566621991959448,0.4723701824744542,python_full_resolution_undistorted,full_resolution_undistorted,5363,4712,3549.681,2000000,10411,13675,completed_requested_iterations,,2026-07-13T12:20:30.842847+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset1_sfm_1024_sift_global_resfull_patch200_stage2/ablation_eval/results_splat.csv
D1,dataset1,1024,sift,global,full,splat_dataset1_sfm_1024_sift_global_resfull_patch200_500k,splat_dataset1_sfm_1024_sift_global_resfull_patch200_stage2,patch,p000,COMPLETE,complete,200,500000,,0.7120099127292633,23.584824853216936,0.5608352899551392,python_full_resolution_undistorted,full_resolution_undistorted,5347,4691,2965.85,500000,10143,7281,completed_requested_iterations,,2026-07-12T07:15:37.761140+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset1_sfm_1024_sift_global_resfull_patch200_stage2/ablation_eval/results_splat.csv
D1,dataset1,1024,sift,global,full,splat_dataset1_sfm_1024_sift_global_resfull_patch200_500k,splat_dataset1_sfm_1024_sift_global_resfull_patch200_stage2,patch,p008,COMPLETE,complete,200,500000,,0.7334741022851732,23.961867352605644,0.5237176136838065,python_full_resolution_undistorted,full_resolution_undistorted,5347,4691,2958.558,500000,10961,12997,completed_requested_iterations,,2026-07-12T08:08:02.039561+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset1_sfm_1024_sift_global_resfull_patch200_stage2/ablation_eval/results_splat.csv
D1,dataset1,1024,sift,global,full,splat_dataset1_sfm_1024_sift_global_resfull_patch200_500k,splat_dataset1_sfm_1024_sift_global_resfull_patch200_stage2,patch,p017,COMPLETE,complete,200,500000,,0.7234206356500325,23.638850658341344,0.5600752752078207,python_full_resolution_undistorted,full_resolution_undistorted,5347,4691,2812.757,500000,10893,12993,completed_requested_iterations,,2026-07-12T08:58:09.494091+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset1_sfm_1024_sift_global_resfull_patch200_stage2/ablation_eval/results_splat.csv
D1,dataset1,1024,sift,global,full,splat_dataset1_sfm_1024_sift_global_resfull_patch200_500k,splat_dataset1_sfm_1024_sift_global_resfull_patch200_stage2,patch,p025,COMPLETE,complete,200,500000,,0.7062567803594801,22.820824037818333,0.5320677326785194,python_full_resolution_undistorted,full_resolution_undistorted,5347,4691,2878.169,500000,11097,13063,completed_requested_iterations,,2026-07-12T09:49:22.473151+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset1_sfm_1024_sift_global_resfull_patch200_stage2/ablation_eval/results_splat.csv
D1,dataset1,1024,sift,global,full,splat_dataset1_sfm_1024_sift_global_resfull_patch200_500k,splat_dataset1_sfm_1024_sift_global_resfull_patch200_stage2,patch,p034,COMPLETE,complete,200,500000,,0.6921823024749756,22.76841300780527,0.5418169995148977,python_full_resolution_undistorted,full_resolution_undistorted,5347,4691,2907.597,500000,10803,12951,completed_requested_iterations,,2026-07-12T10:40:56.082854+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset1_sfm_1024_sift_global_resfull_patch200_stage2/ablation_eval/results_splat.csv
D1,dataset1,1024,sift,global,full,splat_dataset1_sfm_1024_sift_global_resfull_patch200_500k,splat_dataset1_sfm_1024_sift_global_resfull_patch200_stage2,patch,p042,COMPLETE,complete,200,500000,,0.6600241978963216,22.077101415005707,0.5468411048253378,python_full_resolution_undistorted,full_resolution_undistorted,5347,4691,2991.932,500000,10597,12881,completed_requested_iterations,,2026-07-12T11:33:23.646074+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset1_sfm_1024_sift_global_resfull_patch200_stage2/ablation_eval/results_splat.csv
D1,dataset1,1024,sift,global,full,splat_dataset1_sfm_1024_sift_global_resfull_patch200_500k,splat_dataset1_sfm_1024_sift_global_resfull_patch200_stage2,patch,p051,COMPLETE,complete,200,500000,,0.6941291153430938,23.167801940575256,0.5815679162740708,python_full_resolution_undistorted,full_resolution_undistorted,5347,4691,2837.371,500000,11137,13067,completed_requested_iterations,,2026-07-12T12:24:17.653910+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset1_sfm_1024_sift_global_resfull_patch200_stage2/ablation_eval/results_splat.csv
D1,dataset1,1024,sift,global,full,splat_dataset1_sfm_1024_sift_global_resfull_patch200_500k,splat_dataset1_sfm_1024_sift_global_resfull_patch200_stage2,patch,p059,COMPLETE,complete,200,500000,,0.6684817701578141,22.045085909966623,0.5720563247799874,python_full_resolution_undistorted,full_resolution_undistorted,5347,4691,2894.799,500000,11311,12973,completed_requested_iterations,,2026-07-12T13:16:04.223382+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset1_sfm_1024_sift_global_resfull_patch200_stage2/ablation_eval/results_splat.csv
D1,dataset1,1024,sift,global,full,splat_dataset1_sfm_1024_sift_global_resfull_patch200_500k,splat_dataset1_sfm_1024_sift_global_resfull_patch200_stage2,patch,p068,COMPLETE,complete,200,500000,,0.643184357881546,21.45169986606587,0.6029944270849228,python_full_resolution_undistorted,full_resolution_undistorted,5363,4712,2948.191,500000,11192,13159,completed_requested_iterations,,2026-07-12T14:08:49.252332+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset1_sfm_1024_sift_global_resfull_patch200_stage2/ablation_eval/results_splat.csv
D1,dataset1,1024,sift,global,full,splat_dataset1_sfm_1024_sift_global_resfull_patch200_500k,splat_dataset1_sfm_1024_sift_global_resfull_patch200_stage2,patch,p076,COMPLETE,complete,200,500000,,0.6917055878374312,22.288295576737333,0.554475400182936,python_full_resolution_undistorted,full_resolution_undistorted,5363,4712,2884.348,500000,10867,12957,completed_requested_iterations,,2026-07-12T15:00:09.358469+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset1_sfm_1024_sift_global_resfull_patch200_stage2/ablation_eval/results_splat.csv
D1,dataset1,1024,sift,global,full,splat_dataset1_sfm_1024_sift_global_resfull_patch400_1m,splat_dataset1_sfm_1024_sift_global_resfull_patch400_stage2,patch,p000,COMPLETE,complete,400,1000000,,0.7234976500272751,23.7931678343079,0.5642283231019973,python_full_resolution_undistorted,full_resolution_undistorted,5347,4691,3566.508,1000000,13008,7281,completed_requested_iterations,,2026-07-12T17:46:30.940185+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset1_sfm_1024_sift_global_resfull_patch400_stage2/ablation_eval/results_splat.csv
D1,dataset1,1024,sift,global,full,splat_dataset1_sfm_1024_sift_global_resfull_patch400_1m,splat_dataset1_sfm_1024_sift_global_resfull_patch400_stage2,patch,p003,COMPLETE,complete,400,1000000,,0.6985692183176676,22.663637199620123,0.5462425098969386,python_full_resolution_undistorted,full_resolution_undistorted,5347,4691,3243.84,1000000,13525,13277,completed_requested_iterations,,2026-07-12T18:48:06.845684+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset1_sfm_1024_sift_global_resfull_patch400_stage2/ablation_eval/results_splat.csv
D1,dataset1,1024,sift,global,full,splat_dataset1_sfm_1024_sift_global_resfull_patch400_1m,splat_dataset1_sfm_1024_sift_global_resfull_patch400_stage2,patch,p007,COMPLETE,complete,400,1000000,,0.7407558543814553,24.144325698534576,0.5186382234096527,python_full_resolution_undistorted,full_resolution_undistorted,5363,4712,3529.199,1000000,13720,13633,completed_requested_iterations,,2026-07-12T19:53:58.352144+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset1_sfm_1024_sift_global_resfull_patch400_stage2/ablation_eval/results_splat.csv
D1,dataset1,1024,sift,global,full,splat_dataset1_sfm_1024_sift_global_resfull_patch400_1m,splat_dataset1_sfm_1024_sift_global_resfull_patch400_stage2,patch,p010,COMPLETE,complete,400,1000000,,0.7064461395144462,22.826153162594377,0.545446228981018,python_full_resolution_undistorted,full_resolution_undistorted,5363,4712,3139.102,1000000,13473,13343,completed_requested_iterations,,2026-07-12T20:54:07.159054+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset1_sfm_1024_sift_global_resfull_patch400_stage2/ablation_eval/results_splat.csv
D1,dataset1,1024,sift,global,full,splat_dataset1_sfm_1024_sift_global_resfull_patch400_1m,splat_dataset1_sfm_1024_sift_global_resfull_patch400_stage2,patch,p014,COMPLETE,complete,400,1000000,,0.6658854029680553,21.705674774881146,0.5726225744736823,python_full_resolution_undistorted,full_resolution_undistorted,5347,4691,3218.058,1000000,13606,13331,completed_requested_iterations,,2026-07-12T21:55:18.137506+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset1_sfm_1024_sift_global_resfull_patch400_stage2/ablation_eval/results_splat.csv
D1,dataset1,1024,sift,global,full,splat_dataset1_sfm_1024_sift_global_resfull_patch400_1m,splat_dataset1_sfm_1024_sift_global_resfull_patch400_stage2,patch,p017,COMPLETE,complete,400,1000000,,0.6873073741793633,22.82903762754513,0.5442385315895081,python_full_resolution_undistorted,full_resolution_undistorted,5363,4712,3681.219,1000000,13734,14077,completed_requested_iterations,,2026-07-12T23:04:25.859266+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset1_sfm_1024_sift_global_resfull_patch400_stage2/ablation_eval/results_splat.csv
D1,dataset1,1024,sift,global,full,splat_dataset1_sfm_1024_sift_global_resfull_patch400_1m,splat_dataset1_sfm_1024_sift_global_resfull_patch400_stage2,patch,p021,COMPLETE,complete,400,1000000,,0.6653902185590643,21.716786375554413,0.5584536877117658,python_full_resolution_undistorted,full_resolution_undistorted,5347,4691,3145.715,1000000,13498,13299,completed_requested_iterations,,2026-07-13T00:04:14.191584+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset1_sfm_1024_sift_global_resfull_patch400_stage2/ablation_eval/results_splat.csv
D1,dataset1,1024,sift,global,full,splat_dataset1_sfm_1024_sift_global_resfull_patch400_1m,splat_dataset1_sfm_1024_sift_global_resfull_patch400_stage2,patch,p024,COMPLETE,complete,400,1000000,,0.6998219177126884,22.89297364269426,0.5471159093081951,python_full_resolution_undistorted,full_resolution_undistorted,5347,4691,3344.74,1000000,13656,13477,completed_requested_iterations,,2026-07-13T01:07:44.226117+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset1_sfm_1024_sift_global_resfull_patch400_stage2/ablation_eval/results_splat.csv
D1,dataset1,1024,sift,global,full,splat_dataset1_sfm_1024_sift_global_resfull_patch400_1m,splat_dataset1_sfm_1024_sift_global_resfull_patch400_stage2,patch,p028,COMPLETE,complete,400,1000000,,0.6666027680039406,21.94496131499065,0.588569913059473,python_full_resolution_undistorted,full_resolution_undistorted,5347,4691,3169.451,1000000,13704,13215,completed_requested_iterations,,2026-07-13T02:08:12.770959+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset1_sfm_1024_sift_global_resfull_patch400_stage2/ablation_eval/results_splat.csv
D1,dataset1,1024,sift,global,full,splat_dataset1_sfm_1024_sift_global_resfull_patch400_1m,splat_dataset1_sfm_1024_sift_global_resfull_patch400_stage2,patch,p031,COMPLETE,complete,400,1000000,,0.6906151954944317,22.05110078775642,0.5508545407882104,python_full_resolution_undistorted,full_resolution_undistorted,5347,4691,3428.097,1000000,13571,13557,completed_requested_iterations,,2026-07-13T03:12:50.632960+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset1_sfm_1024_sift_global_resfull_patch400_stage2/ablation_eval/results_splat.csv
D1,dataset1,1024,sift,global,full,splat_dataset1_sfm_1024_sift_global_resfull_patch400_2m,splat_dataset1_sfm_1024_sift_global_resfull_patch400_stage2,patch,p000,COMPLETE,complete,400,2000000,,0.74215217679739,24.189523133452365,0.5193749956786633,python_full_resolution_undistorted,full_resolution_undistorted,5347,4691,3708.15,2000000,12850,7281,completed_requested_iterations,,2026-07-13T04:44:02.829332+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset1_sfm_1024_sift_global_resfull_patch400_stage2/ablation_eval/results_splat.csv
D1,dataset1,1024,sift,global,full,splat_dataset1_sfm_1024_sift_global_resfull_patch400_2m,splat_dataset1_sfm_1024_sift_global_resfull_patch400_stage2,patch,p003,COMPLETE,complete,400,2000000,,0.7116258174945147,22.85798845572226,0.5059389999279609,python_full_resolution_undistorted,full_resolution_undistorted,5347,4691,3581.65,2000000,13736,14047,completed_requested_iterations,,2026-07-13T05:50:51.118218+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset1_sfm_1024_sift_global_resfull_patch400_stage2/ablation_eval/results_splat.csv
D1,dataset1,1024,sift,global,full,splat_dataset1_sfm_1024_sift_global_resfull_patch400_2m,splat_dataset1_sfm_1024_sift_global_resfull_patch400_stage2,patch,p007,COMPLETE,complete,400,2000000,,0.75624361468686,24.384632381231675,0.47586504701111054,python_full_resolution_undistorted,full_resolution_undistorted,5363,4712,3710.138,2000000,13486,14827,completed_requested_iterations,,2026-07-13T06:59:33.928446+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset1_sfm_1024_sift_global_resfull_patch400_stage2/ablation_eval/results_splat.csv
D1,dataset1,1024,sift,global,full,splat_dataset1_sfm_1024_sift_global_resfull_patch400_2m,splat_dataset1_sfm_1024_sift_global_resfull_patch400_stage2,patch,p010,COMPLETE,complete,400,2000000,,0.7265690952539444,23.191606367993998,0.49869735464453696,python_full_resolution_undistorted,full_resolution_undistorted,5363,4712,3473.371,2000000,13688,14557,completed_requested_iterations,,2026-07-13T08:04:48.839319+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset1_sfm_1024_sift_global_resfull_patch400_stage2/ablation_eval/results_splat.csv
D1,dataset1,1024,sift,global,full,splat_dataset1_sfm_1024_sift_global_resfull_patch400_2m,splat_dataset1_sfm_1024_sift_global_resfull_patch400_stage2,patch,p014,COMPLETE,complete,400,2000000,,0.684347362894761,22.025437899084512,0.5284309277409002,python_full_resolution_undistorted,full_resolution_undistorted,5347,4691,3717.197,2000000,13620,14425,completed_requested_iterations,,2026-07-13T09:13:49.658462+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset1_sfm_1024_sift_global_resfull_patch400_stage2/ablation_eval/results_splat.csv
D1,dataset1,1024,sift,global,full,splat_dataset1_sfm_1024_sift_global_resfull_patch400_2m,splat_dataset1_sfm_1024_sift_global_resfull_patch400_stage2,patch,p017,COMPLETE,complete,400,2000000,,0.7072445705533028,23.14176648728442,0.4953321352601051,python_full_resolution_undistorted,full_resolution_undistorted,5363,4712,3544.503,2000000,13778,15329,completed_requested_iterations,,2026-07-13T10:20:09.977085+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset1_sfm_1024_sift_global_resfull_patch400_stage2/ablation_eval/results_splat.csv
D1,dataset1,1024,sift,global,full,splat_dataset1_sfm_1024_sift_global_resfull_patch400_2m,splat_dataset1_sfm_1024_sift_global_resfull_patch400_stage2,patch,p021,COMPLETE,complete,400,2000000,,0.6823158421014485,21.976505097796416,0.5152131468057632,python_full_resolution_undistorted,full_resolution_undistorted,5347,4691,3534.506,2000000,13780,14879,completed_requested_iterations,,2026-07-13T11:26:29.730960+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset1_sfm_1024_sift_global_resfull_patch400_stage2/ablation_eval/results_splat.csv
D1,dataset1,1024,sift,global,full,splat_dataset1_sfm_1024_sift_global_resfull_patch400_2m,splat_dataset1_sfm_1024_sift_global_resfull_patch400_stage2,patch,p024,COMPLETE,complete,400,2000000,,0.7190137326717376,23.071875050384644,0.49803575947880746,python_full_resolution_undistorted,full_resolution_undistorted,5347,4691,3514.376,2000000,13873,13831,completed_requested_iterations,,2026-07-13T12:32:34.550205+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset1_sfm_1024_sift_global_resfull_patch400_stage2/ablation_eval/results_splat.csv
D1,dataset1,1024,sift,global,full,splat_dataset1_sfm_1024_sift_global_resfull_patch400_2m,splat_dataset1_sfm_1024_sift_global_resfull_patch400_stage2,patch,p028,COMPLETE,complete,400,2000000,,0.684152364730835,22.27485643484272,0.5418339595198631,python_full_resolution_undistorted,full_resolution_undistorted,5347,4691,3489.767,2000000,13961,13797,completed_requested_iterations,,2026-07-13T13:38:12.076683+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset1_sfm_1024_sift_global_resfull_patch400_stage2/ablation_eval/results_splat.csv
D1,dataset1,1024,sift,global,full,splat_dataset1_sfm_1024_sift_global_resfull_patch400_2m,splat_dataset1_sfm_1024_sift_global_resfull_patch400_stage2,patch,p031,COMPLETE,complete,400,2000000,,0.7034644622069138,22.21529989087195,0.5127093073649284,python_full_resolution_undistorted,full_resolution_undistorted,5347,4691,3817.642,2000000,14768,13951,completed_requested_iterations,,2026-07-13T14:49:01.621635+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset1_sfm_1024_sift_global_resfull_patch400_stage2/ablation_eval/results_splat.csv
D1,dataset1,1024,sift,global,full,splat_dataset1_sfm_1024_sift_global_resfull_patch400_500k,splat_dataset1_sfm_1024_sift_global_resfull_patch400_stage2,patch,p000,COMPLETE,complete,400,500000,,0.7023097157478333,23.41592791945792,0.6125088796019554,python_full_resolution_undistorted,full_resolution_undistorted,5347,4691,2862.214,500000,13109,7281,completed_requested_iterations,,2026-07-12T07:37:46.596219+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset1_sfm_1024_sift_global_resfull_patch400_stage2/ablation_eval/results_splat.csv
D1,dataset1,1024,sift,global,full,splat_dataset1_sfm_1024_sift_global_resfull_patch400_500k,splat_dataset1_sfm_1024_sift_global_resfull_patch400_stage2,patch,p003,COMPLETE,complete,400,500000,,0.6774034545971797,22.347960871572987,0.5979968385818677,python_full_resolution_undistorted,full_resolution_undistorted,5347,4691,2926.59,500000,13562,13067,completed_requested_iterations,,2026-07-12T08:33:51.435812+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset1_sfm_1024_sift_global_resfull_patch400_stage2/ablation_eval/results_splat.csv
D1,dataset1,1024,sift,global,full,splat_dataset1_sfm_1024_sift_global_resfull_patch400_500k,splat_dataset1_sfm_1024_sift_global_resfull_patch400_stage2,patch,p007,COMPLETE,complete,400,500000,,0.7141720818148719,23.584764920058717,0.5737289794617229,python_full_resolution_undistorted,full_resolution_undistorted,5363,4712,3131.62,500000,13634,13333,completed_requested_iterations,,2026-07-12T09:33:02.933441+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset1_sfm_1024_sift_global_resfull_patch400_stage2/ablation_eval/results_splat.csv
D1,dataset1,1024,sift,global,full,splat_dataset1_sfm_1024_sift_global_resfull_patch400_500k,splat_dataset1_sfm_1024_sift_global_resfull_patch400_stage2,patch,p010,COMPLETE,complete,400,500000,,0.6737590312957764,22.092679017784384,0.6061410993337631,python_full_resolution_undistorted,full_resolution_undistorted,5363,4712,2962.914,500000,13575,13133,completed_requested_iterations,,2026-07-12T10:30:00.339442+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset1_sfm_1024_sift_global_resfull_patch400_stage2/ablation_eval/results_splat.csv
D1,dataset1,1024,sift,global,full,splat_dataset1_sfm_1024_sift_global_resfull_patch400_500k,splat_dataset1_sfm_1024_sift_global_resfull_patch400_stage2,patch,p014,COMPLETE,complete,400,500000,,0.6374928731667368,21.154556277202563,0.6270454674959183,python_full_resolution_undistorted,full_resolution_undistorted,5347,4691,3207.341,500000,13637,13239,completed_requested_iterations,,2026-07-12T11:30:38.223114+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset1_sfm_1024_sift_global_resfull_patch400_stage2/ablation_eval/results_splat.csv
D1,dataset1,1024,sift,global,full,splat_dataset1_sfm_1024_sift_global_resfull_patch400_500k,splat_dataset1_sfm_1024_sift_global_resfull_patch400_stage2,patch,p017,COMPLETE,complete,400,500000,,0.6597648754715919,22.1957651304231,0.6011076882481575,python_full_resolution_undistorted,full_resolution_undistorted,5363,4712,3024.373,500000,13513,13129,completed_requested_iterations,,2026-07-12T12:28:23.100627+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset1_sfm_1024_sift_global_resfull_patch400_stage2/ablation_eval/results_splat.csv
