dataset_id,dataset,feature_resolution,feature_type,mapper,run_id,row_type,patch_id,status,sfm_status,patch_size,gaussian_limit,max_width,ssim,psnr,lpips,metric_source,eval_target_source,eval_image_width,eval_image_height,training_runtime_seconds,actual_splat_count,peak_ram_mib,peak_vram_mib,failure_reason,sfm_warning,updated_at,source_uri
D3,dataset3,full,sift,global,sfm_dataset3_sfm_full_sift_global_fullres_eval,patch,p007,COMPLETE,complete,400,1000000,,0.7342888351642725,25.64466928686506,0.6328900257746378,python_full_resolution_undistorted,full_resolution_undistorted,3483,5221,2938.735,1000000,12786,10397,,,2026-07-08T11:16:24.241805+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset3_sfm_full_sift_global_fullres_eval/ablation_eval/results_splat.csv
D3,dataset3,full,sift,global,sfm_dataset3_sfm_full_sift_global_fullres_eval,patch,p008,COMPLETE,complete,400,1000000,,0.7481237590312958,27.649720743812452,0.6277127534151077,python_full_resolution_undistorted,full_resolution_undistorted,3486,5227,2778.746,1000000,9998,10363,,,2026-07-08T12:12:08.247190+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset3_sfm_full_sift_global_fullres_eval/ablation_eval/results_splat.csv
D3,dataset3,full,sift,incremental,sfm_dataset3_sfm_full_sift_incremental_fullres_eval,patch,p000,COMPLETE,complete,400,1000000,,0.7485652292096937,25.761890585365197,0.6337154797605566,python_full_resolution_undistorted,full_resolution_undistorted,3482,5223,3052.191,1000000,13013,6219,,,2026-07-08T10:43:56.241801+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset3_sfm_full_sift_incremental_fullres_eval/ablation_eval/results_splat.csv
D3,dataset3,full,sift,incremental,sfm_dataset3_sfm_full_sift_incremental_fullres_eval,patch,p001,COMPLETE,complete,400,1000000,,0.7505564256147905,26.70000492743003,0.6250918850754247,python_full_resolution_undistorted,full_resolution_undistorted,3480,5219,2994.903,1000000,13018,11233,,,2026-07-08T11:48:12.541479+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset3_sfm_full_sift_incremental_fullres_eval/ablation_eval/results_splat.csv
D3,dataset3,full,sift,incremental,sfm_dataset3_sfm_full_sift_incremental_fullres_eval,patch,p002,COMPLETE,complete,400,1000000,,0.7163922816514969,22.783988723340077,0.6909688785672188,python_full_resolution_undistorted,full_resolution_undistorted,3480,5219,3548.346,1000000,13024,13713,,,2026-07-08T13:04:14.609098+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset3_sfm_full_sift_incremental_fullres_eval/ablation_eval/results_splat.csv
D3,dataset3,full,sift,incremental,sfm_dataset3_sfm_full_sift_incremental_fullres_eval,patch,p003,COMPLETE,complete,400,1000000,,0.7165001756266544,25.66252187504762,0.6724190735503247,python_full_resolution_undistorted,full_resolution_undistorted,3480,5219,3108.47,1000000,13025,11209,,,2026-07-08T14:12:32.932567+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset3_sfm_full_sift_incremental_fullres_eval/ablation_eval/results_splat.csv
D3,dataset3,full,sift,incremental,sfm_dataset3_sfm_full_sift_incremental_fullres_eval,patch,p004,COMPLETE,complete,400,1000000,,0.7285716339945794,26.23192689605579,0.6612965017557144,python_full_resolution_undistorted,full_resolution_undistorted,3480,5219,3011.445,1000000,13283,11163,,,2026-07-08T15:19:59.118138+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset3_sfm_full_sift_incremental_fullres_eval/ablation_eval/results_splat.csv
D3,dataset3,full,sift,incremental,sfm_dataset3_sfm_full_sift_incremental_fullres_eval,patch,p005,COMPLETE,complete,400,1000000,,0.729454388221105,26.16981208301987,0.6675593339734607,python_full_resolution_undistorted,full_resolution_undistorted,3480,5219,2976.926,1000000,13004,11391,,,2026-07-08T16:25:15.141637+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset3_sfm_full_sift_incremental_fullres_eval/ablation_eval/results_splat.csv
D3,dataset3,full,sift,incremental,sfm_dataset3_sfm_full_sift_incremental_fullres_eval,patch,p006,COMPLETE,complete,400,1000000,,0.7264628121347139,25.552411356589317,0.6478513190240571,python_full_resolution_undistorted,full_resolution_undistorted,3480,5219,2996.864,1000000,13266,11255,,,2026-07-08T17:29:48.117116+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset3_sfm_full_sift_incremental_fullres_eval/ablation_eval/results_splat.csv
D3,dataset3,full,sift,incremental,sfm_dataset3_sfm_full_sift_incremental_fullres_eval,patch,p007,COMPLETE,complete,400,1000000,,0.7401750408686124,25.647654694837314,0.641144070869837,python_full_resolution_undistorted,full_resolution_undistorted,3480,5219,3302.474,1000000,13362,11255,,,2026-07-08T18:41:49.439350+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset3_sfm_full_sift_incremental_fullres_eval/ablation_eval/results_splat.csv
D3,dataset3,full,sift,incremental,sfm_dataset3_sfm_full_sift_incremental_fullres_eval,patch,p008,COMPLETE,complete,400,1000000,,0.7428271480095692,25.62086291242397,0.6321436953850281,python_full_resolution_undistorted,full_resolution_undistorted,3480,5219,2998.631,1000000,13237,11679,,,2026-07-08T19:48:52.289353+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset3_sfm_full_sift_incremental_fullres_eval/ablation_eval/results_splat.csv
D4,dataset4,1024,aliked,global,sfm_dataset4_sfm_1024_aliked_global_fullres_eval,patch,p000,COMPLETE,complete,400,1000000,,0.5394936580406992,16.068001853963864,0.7630080988532618,python_full_resolution_undistorted,full_resolution_undistorted,5353,4696,3297.798,1000000,13694,7305,,,2026-07-08T16:52:07.184454+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_1024_aliked_global_fullres_eval/ablation_eval/results_splat.csv
D4,dataset4,1024,aliked,global,sfm_dataset4_sfm_1024_aliked_global_fullres_eval,patch,p002,COMPLETE,complete,400,1000000,,0.508993324637413,15.980065364274626,0.8031167894601822,python_full_resolution_undistorted,full_resolution_undistorted,5353,4696,3698.918,1000000,14511,13749,,,2026-07-08T18:20:09.346886+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_1024_aliked_global_fullres_eval/ablation_eval/results_splat.csv
D4,dataset4,1024,aliked,global,sfm_dataset4_sfm_1024_aliked_global_fullres_eval,patch,p004,COMPLETE,complete,400,1000000,,0.49689560593702853,15.350860767235162,0.7957798532950573,python_full_resolution_undistorted,full_resolution_undistorted,5367,4703,3579.897,1000000,14388,13615,,,2026-07-08T19:45:20.775453+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_1024_aliked_global_fullres_eval/ablation_eval/results_splat.csv
D4,dataset4,1024,aliked,global,sfm_dataset4_sfm_1024_aliked_global_fullres_eval,patch,p006,COMPLETE,complete,400,1000000,,0.49965144458569977,15.915885386724277,0.801323823238674,python_full_resolution_undistorted,full_resolution_undistorted,5353,4696,4036.815,1000000,14433,14249,,,2026-07-08T21:17:47.690820+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_1024_aliked_global_fullres_eval/ablation_eval/results_splat.csv
D4,dataset4,1024,aliked,global,sfm_dataset4_sfm_1024_aliked_global_fullres_eval,patch,p008,COMPLETE,complete,400,1000000,,0.5245974002213314,15.78939307208038,0.7674161113541702,python_full_resolution_undistorted,full_resolution_undistorted,5367,4703,3490.791,1000000,13885,13463,,,2026-07-08T22:34:30.318799+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_1024_aliked_global_fullres_eval/ablation_eval/results_splat.csv
D4,dataset4,1024,aliked,global,sfm_dataset4_sfm_1024_aliked_global_fullres_eval,patch,p009,COMPLETE,complete,400,1000000,,0.5310214459896088,17.112457056612755,0.764703014918736,python_full_resolution_undistorted,full_resolution_undistorted,5382,4716,3024.884,1000000,14071,13437,,,2026-07-08T23:47:05.515795+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_1024_aliked_global_fullres_eval/ablation_eval/results_splat.csv
D4,dataset4,1024,aliked,global,sfm_dataset4_sfm_1024_aliked_global_fullres_eval,patch,p011,COMPLETE,complete,400,1000000,,0.5040102845583206,16.521401195580932,0.7711192690409147,python_full_resolution_undistorted,full_resolution_undistorted,5382,4716,3829.365,1000000,14348,13461,,,2026-07-09T01:15:52.619507+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_1024_aliked_global_fullres_eval/ablation_eval/results_splat.csv
D4,dataset4,1024,aliked,global,sfm_dataset4_sfm_1024_aliked_global_fullres_eval,patch,p013,COMPLETE,complete,400,1000000,,0.5074571942960894,16.500040865860424,0.7714549141961176,python_full_resolution_undistorted,full_resolution_undistorted,5353,4696,3555.587,1000000,14459,13451,,,2026-07-09T02:38:58.850620+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_1024_aliked_global_fullres_eval/ablation_eval/results_splat.csv
D4,dataset4,1024,aliked,global,sfm_dataset4_sfm_1024_aliked_global_fullres_eval,patch,p015,COMPLETE,complete,400,1000000,,0.5231295549555829,17.009186660441006,0.75452510934127,python_full_resolution_undistorted,full_resolution_undistorted,5353,4696,3633.806,1000000,14357,13423,,,2026-07-09T04:03:57.359125+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_1024_aliked_global_fullres_eval/ablation_eval/results_splat.csv
D4,dataset4,1024,aliked,global,sfm_dataset4_sfm_1024_aliked_global_fullres_eval,patch,p017,COMPLETE,complete,400,1000000,,0.5269263561429649,17.79234469596167,0.7009427465241531,python_full_resolution_undistorted,full_resolution_undistorted,5353,4696,3743.781,1000000,14030,13657,,,2026-07-09T05:25:02.152988+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_1024_aliked_global_fullres_eval/ablation_eval/results_splat.csv
D4,dataset4,1024,aliked,incremental,sfm_dataset4_sfm_1024_aliked_incremental_fullres_eval,patch,p000,FAIL,complete_with_warnings,,,,,,,,,,,,,,,SfM status complete_with_warnings; downstream evaluation was not scheduled,multiple_sparse_models:50,2026-07-08T16:23:19.733706+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_1024_aliked_incremental_fullres_eval/ablation_eval/results_splat.csv
D4,dataset4,1024,aliked,incremental,sfm_dataset4_sfm_1024_aliked_incremental_fullres_eval,patch,p001,FAIL,complete_with_warnings,,,,,,,,,,,,,,,SfM status complete_with_warnings; downstream evaluation was not scheduled,multiple_sparse_models:50,2026-07-08T16:23:19.733706+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_1024_aliked_incremental_fullres_eval/ablation_eval/results_splat.csv
D4,dataset4,1024,aliked,incremental,sfm_dataset4_sfm_1024_aliked_incremental_fullres_eval,patch,p002,FAIL,complete_with_warnings,,,,,,,,,,,,,,,SfM status complete_with_warnings; downstream evaluation was not scheduled,multiple_sparse_models:50,2026-07-08T16:23:19.733706+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_1024_aliked_incremental_fullres_eval/ablation_eval/results_splat.csv
D4,dataset4,1024,aliked,incremental,sfm_dataset4_sfm_1024_aliked_incremental_fullres_eval,patch,p003,FAIL,complete_with_warnings,,,,,,,,,,,,,,,SfM status complete_with_warnings; downstream evaluation was not scheduled,multiple_sparse_models:50,2026-07-08T16:23:19.733706+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_1024_aliked_incremental_fullres_eval/ablation_eval/results_splat.csv
D4,dataset4,1024,aliked,incremental,sfm_dataset4_sfm_1024_aliked_incremental_fullres_eval,patch,p004,FAIL,complete_with_warnings,,,,,,,,,,,,,,,SfM status complete_with_warnings; downstream evaluation was not scheduled,multiple_sparse_models:50,2026-07-08T16:23:19.733706+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_1024_aliked_incremental_fullres_eval/ablation_eval/results_splat.csv
D4,dataset4,1024,sift,global,sfm_dataset4_sfm_1024_sift_global_fullres_eval,patch,p000,COMPLETE,complete,400,1000000,,0.5460347577929496,16.516025846228587,0.7600353911519051,python_full_resolution_undistorted,full_resolution_undistorted,5396,4735,3683.412,1000000,15134,9973,,,2026-07-08T21:11:01.279629+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_1024_sift_global_fullres_eval/ablation_eval/results_splat.csv
D4,dataset4,1024,sift,global,sfm_dataset4_sfm_1024_sift_global_fullres_eval,patch,p004,COMPLETE,complete,400,1000000,,0.5503988678638752,16.908456680249458,0.7617912292480469,python_full_resolution_undistorted,full_resolution_undistorted,5396,4735,3612.329,1000000,15140,16193,,,2026-07-08T22:35:19.682406+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_1024_sift_global_fullres_eval/ablation_eval/results_splat.csv
D4,dataset4,1024,sift,global,sfm_dataset4_sfm_1024_sift_global_fullres_eval,patch,p008,COMPLETE,complete,400,1000000,,0.5504600554704666,17.03123766107364,0.7612646222114563,python_full_resolution_undistorted,full_resolution_undistorted,5396,4735,3653.332,1000000,15503,16215,,,2026-07-08T23:59:05.423325+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_1024_sift_global_fullres_eval/ablation_eval/results_splat.csv
D4,dataset4,1024,sift,global,sfm_dataset4_sfm_1024_sift_global_fullres_eval,patch,p012,COMPLETE,complete,400,1000000,,0.5050599794638785,16.63995535068736,0.7823488963277716,python_full_resolution_undistorted,full_resolution_undistorted,5365,4709,3660.983,1000000,15341,16157,,,2026-07-09T01:23:43.560593+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_1024_sift_global_fullres_eval/ablation_eval/results_splat.csv
D4,dataset4,1024,sift,global,sfm_dataset4_sfm_1024_sift_global_fullres_eval,patch,p016,COMPLETE,complete,400,1000000,,0.5995078038524937,18.448774061484745,0.6674655208716521,python_full_resolution_undistorted,full_resolution_undistorted,5396,4735,3461.573,1000000,15054,16267,,,2026-07-09T02:44:23.929092+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_1024_sift_global_fullres_eval/ablation_eval/results_splat.csv
D4,dataset4,1024,sift,global,sfm_dataset4_sfm_1024_sift_global_fullres_eval,patch,p021,COMPLETE,complete,400,1000000,,0.5590164623199365,17.931414187236268,0.7127376183485373,python_full_resolution_undistorted,full_resolution_undistorted,5396,4735,3678.889,1000000,15142,16223,,,2026-07-09T04:10:26.584734+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_1024_sift_global_fullres_eval/ablation_eval/results_splat.csv
D4,dataset4,1024,sift,global,sfm_dataset4_sfm_1024_sift_global_fullres_eval,patch,p025,COMPLETE,complete,400,1000000,,0.47277405323126376,15.908620218512498,0.7975881069134443,python_full_resolution_undistorted,full_resolution_undistorted,5396,4735,3576.463,1000000,15072,16193,,,2026-07-09T05:34:24.107234+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_1024_sift_global_fullres_eval/ablation_eval/results_splat.csv
D4,dataset4,1024,sift,global,sfm_dataset4_sfm_1024_sift_global_fullres_eval,patch,p029,COMPLETE,complete,400,1000000,,0.4494042595227559,15.055666584529163,0.8334437287770785,python_full_resolution_undistorted,full_resolution_undistorted,5396,4735,3638.976,1000000,15094,16323,,,2026-07-09T06:58:49.010500+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_1024_sift_global_fullres_eval/ablation_eval/results_splat.csv
D4,dataset4,1024,sift,global,sfm_dataset4_sfm_1024_sift_global_fullres_eval,patch,p033,COMPLETE,complete,400,1000000,,0.5914049729322776,18.886478672049794,0.6481715929813874,python_full_resolution_undistorted,full_resolution_undistorted,5365,4709,3561.83,1000000,15683,16195,,,2026-07-09T08:22:45.923340+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_1024_sift_global_fullres_eval/ablation_eval/results_splat.csv
D4,dataset4,1024,sift,global,sfm_dataset4_sfm_1024_sift_global_fullres_eval,patch,p037,COMPLETE,complete,400,1000000,,0.5819115459918975,19.26790766365376,0.6467889939035688,python_full_resolution_undistorted,full_resolution_undistorted,5357,4705,3473.331,1000000,15177,16191,,,2026-07-09T09:43:05.165679+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_1024_sift_global_fullres_eval/ablation_eval/results_splat.csv
D4,dataset4,1024,sift,incremental,sfm_dataset4_sfm_1024_sift_incremental_fullres_eval,run,,FAIL,failed,,,,,,,,,,,,,,,sfm_timeout_exceeded_24h,sfm_timeout_exceeded_24h,2026-07-09T09:26:07.791750+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_1024_sift_incremental_fullres_eval/ablation_eval/results_sfm.csv
D4,dataset4,2048,aliked,global,sfm_dataset4_sfm_2048_aliked_global_fullres_eval,patch,p000,COMPLETE,complete,400,1000000,,0.5186244715005159,17.076074800094055,0.7430434077978134,python_full_resolution_undistorted,full_resolution_undistorted,5364,4702,3550.531,1000000,14042,7321,,,2026-07-08T17:54:21.981478+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_2048_aliked_global_fullres_eval/ablation_eval/results_splat.csv
D4,dataset4,2048,aliked,global,sfm_dataset4_sfm_2048_aliked_global_fullres_eval,patch,p003,COMPLETE,complete,400,1000000,,0.482169434428215,13.512509495578179,0.6588279455900192,python_full_resolution_undistorted,full_resolution_undistorted,5381,4719,2683.979,1000000,8604,13145,,,2026-07-08T18:41:47.805632+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_2048_aliked_global_fullres_eval/ablation_eval/results_splat.csv
D4,dataset4,2048,aliked,global,sfm_dataset4_sfm_2048_aliked_global_fullres_eval,patch,p005,COMPLETE,complete,400,1000000,,0.4509984354178111,14.100202033127188,0.6133200228214264,python_full_resolution_undistorted,full_resolution_undistorted,5381,4719,2701.954,1000000,8242,12963,,,2026-07-08T19:28:52.814423+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_2048_aliked_global_fullres_eval/ablation_eval/results_splat.csv
D4,dataset4,2048,aliked,global,sfm_dataset4_sfm_2048_aliked_global_fullres_eval,patch,p008,COMPLETE,complete,400,1000000,,0.5061450503967904,16.142277555216932,0.7852784362999169,python_full_resolution_undistorted,full_resolution_undistorted,5346,4694,3431.005,1000000,14390,13689,,,2026-07-08T20:50:33.638911+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_2048_aliked_global_fullres_eval/ablation_eval/results_splat.csv
D4,dataset4,2048,aliked,global,sfm_dataset4_sfm_2048_aliked_global_fullres_eval,patch,p010,COMPLETE,complete,400,1000000,,0.501269406080246,15.370171972403147,0.6704662084579468,python_full_resolution_undistorted,full_resolution_undistorted,5381,4719,2576.569,1000000,9037,13125,,,2026-07-08T21:36:49.457621+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_2048_aliked_global_fullres_eval/ablation_eval/results_splat.csv
D4,dataset4,2048,aliked,global,sfm_dataset4_sfm_2048_aliked_global_fullres_eval,patch,p013,COMPLETE,complete,400,1000000,,0.48763068364216733,15.73009495466668,0.7746886198337262,python_full_resolution_undistorted,full_resolution_undistorted,5364,4702,3157.832,1000000,12441,13437,,,2026-07-08T22:46:55.704511+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_2048_aliked_global_fullres_eval/ablation_eval/results_splat.csv
D4,dataset4,2048,aliked,global,sfm_dataset4_sfm_2048_aliked_global_fullres_eval,patch,p015,COMPLETE,complete,400,1000000,,0.5082010303224836,15.812159099494156,0.7871056761060442,python_full_resolution_undistorted,full_resolution_undistorted,5364,4702,3857.861,1000000,14205,13539,,,2026-07-09T00:14:23.039804+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_2048_aliked_global_fullres_eval/ablation_eval/results_splat.csv
D4,dataset4,2048,aliked,global,sfm_dataset4_sfm_2048_aliked_global_fullres_eval,patch,p018,COMPLETE,complete,400,1000000,,0.4821524761225048,14.368469085108005,0.7822411938717491,python_full_resolution_undistorted,full_resolution_undistorted,5346,4694,3374.769,1000000,11237,13365,,,2026-07-09T01:23:02.253410+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_2048_aliked_global_fullres_eval/ablation_eval/results_splat.csv
D4,dataset4,2048,aliked,global,sfm_dataset4_sfm_2048_aliked_global_fullres_eval,patch,p020,COMPLETE,complete,400,1000000,,0.5056112382722937,15.226483164823117,0.7853417811186417,python_full_resolution_undistorted,full_resolution_undistorted,5364,4702,3259.47,1000000,11825,13611,,,2026-07-09T02:32:13.695986+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_2048_aliked_global_fullres_eval/ablation_eval/results_splat.csv
D4,dataset4,2048,aliked,global,sfm_dataset4_sfm_2048_aliked_global_fullres_eval,patch,p023,COMPLETE,complete,400,1000000,,0.5285696956244382,16.508949905887373,0.7598445722551057,python_full_resolution_undistorted,full_resolution_undistorted,5381,4719,3322.81,1000000,14121,13505,,,2026-07-09T03:49:17.471463+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_2048_aliked_global_fullres_eval/ablation_eval/results_splat.csv
D4,dataset4,2048,aliked,incremental,sfm_dataset4_sfm_2048_aliked_incremental_fullres_eval,patch,p000,FAIL,complete_with_warnings,,,,,,,,,,,,,,,SfM status complete_with_warnings; downstream evaluation was not scheduled,multiple_sparse_models:50,2026-07-08T17:41:53.394340+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_2048_aliked_incremental_fullres_eval/ablation_eval/results_splat.csv
D4,dataset4,2048,aliked,incremental,sfm_dataset4_sfm_2048_aliked_incremental_fullres_eval,patch,p001,FAIL,complete_with_warnings,,,,,,,,,,,,,,,SfM status complete_with_warnings; downstream evaluation was not scheduled,multiple_sparse_models:50,2026-07-08T17:41:53.394340+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_2048_aliked_incremental_fullres_eval/ablation_eval/results_splat.csv
D4,dataset4,2048,aliked,incremental,sfm_dataset4_sfm_2048_aliked_incremental_fullres_eval,patch,p002,FAIL,complete_with_warnings,,,,,,,,,,,,,,,SfM status complete_with_warnings; downstream evaluation was not scheduled,multiple_sparse_models:50,2026-07-08T17:41:53.394340+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_2048_aliked_incremental_fullres_eval/ablation_eval/results_splat.csv
D4,dataset4,2048,aliked,incremental,sfm_dataset4_sfm_2048_aliked_incremental_fullres_eval,patch,p003,FAIL,complete_with_warnings,,,,,,,,,,,,,,,SfM status complete_with_warnings; downstream evaluation was not scheduled,multiple_sparse_models:50,2026-07-08T17:41:53.394340+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_2048_aliked_incremental_fullres_eval/ablation_eval/results_splat.csv
D4,dataset4,2048,sift,global,sfm_dataset4_sfm_2048_sift_global_fullres_eval,patch,p000,COMPLETE,complete,400,1000000,,0.5488125865276043,17.258148649775332,0.7427436006374848,python_full_resolution_undistorted,full_resolution_undistorted,5366,4710,3503.677,1000000,15130,7733,,,2026-07-08T21:47:05.845749+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_2048_sift_global_fullres_eval/ablation_eval/results_splat.csv
D4,dataset4,2048,sift,global,sfm_dataset4_sfm_2048_sift_global_fullres_eval,patch,p004,COMPLETE,complete,400,1000000,,0.524004077440814,16.691885496747236,0.7448484678017465,python_full_resolution_undistorted,full_resolution_undistorted,5357,4705,3496.358,1000000,15224,13947,,,2026-07-08T23:08:21.206608+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_2048_sift_global_fullres_eval/ablation_eval/results_splat.csv
D4,dataset4,2048,sift,global,sfm_dataset4_sfm_2048_sift_global_fullres_eval,patch,p008,COMPLETE,complete,400,1000000,,0.5709246405296855,17.738538373359837,0.7312247554461161,python_full_resolution_undistorted,full_resolution_undistorted,5396,4734,3518.437,1000000,15068,13931,,,2026-07-09T00:28:21.778325+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_2048_sift_global_fullres_eval/ablation_eval/results_splat.csv
D4,dataset4,2048,sift,global,sfm_dataset4_sfm_2048_sift_global_fullres_eval,patch,p012,COMPLETE,complete,400,1000000,,0.518900433411965,16.68880376119255,0.7882679242354172,python_full_resolution_undistorted,full_resolution_undistorted,5396,4734,3723.918,1000000,15156,13953,,,2026-07-09T01:53:45.729356+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_2048_sift_global_fullres_eval/ablation_eval/results_splat.csv
D4,dataset4,2048,sift,global,sfm_dataset4_sfm_2048_sift_global_fullres_eval,patch,p016,COMPLETE,complete,400,1000000,,0.5887552874210553,18.42368235849702,0.6770357504869119,python_full_resolution_undistorted,full_resolution_undistorted,5396,4734,3450.727,1000000,15175,14019,,,2026-07-09T03:14:43.701046+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_2048_sift_global_fullres_eval/ablation_eval/results_splat.csv
D4,dataset4,2048,sift,global,sfm_dataset4_sfm_2048_sift_global_fullres_eval,patch,p021,COMPLETE,complete,400,1000000,,0.5988380269092672,18.96347818663717,0.6525851190090179,python_full_resolution_undistorted,full_resolution_undistorted,5366,4710,3604.158,1000000,15085,13917,,,2026-07-09T04:35:13.671457+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_2048_sift_global_fullres_eval/ablation_eval/results_splat.csv
